"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7960411","7960411","C12orf4","chromosome 12 open reading frame 4",1.03285758947032,8.18454176406705,8.49922537364833,3.52606809069339e-09,1.79716938537362e-07,11.0990873142339
"7909898","7909898","MIA3","MIA SH3 domain ER export factor 3",0.985903638448434,8.48109857497504,8.4936341127361,3.57319328309556e-09,1.81796485160823e-07,11.0859894989086
"7895738","7895738",NA,NA,0.818995188445582,6.19123253484827,8.4919830161205,3.58723223833496e-09,1.82188300217627e-07,11.0821208959494
"7932554","7932554","ARHGAP21","Rho GTPase activating protein 21",1.04525703907559,9.69678881919385,8.49089659115062,3.59650068053507e-09,1.82336875771889e-07,11.0795751421986
"8083445","8083445",NA,NA,1.18895067436001,9.85061416319494,8.4879513046815,3.62175080423997e-09,1.83293747568102e-07,11.0726728124044
"7964937","7964937","ZFC3H1","zinc finger C3H1-type containing",0.97887218854811,8.95378533759412,8.48114959989692,3.68075783289018e-09,1.85952661975854e-07,11.056728329806
"8047401","8047401","CFLAR","CASP8 and FADD like apoptosis regulator",1.26858064955648,10.2855458007243,8.47982372178164,3.6923743689436e-09,1.86212269490619e-07,11.0536194780077
"8120102","8120102","CD2AP","CD2 associated protein",0.834442216574887,9.20753679397713,8.47386518977098,3.74504438806852e-09,1.88488724400846e-07,11.0396452232452
"8091190","8091190","ATR","ATR serine/threonine kinase",0.99465569853808,7.92454158003039,8.47323856099972,3.75062792587782e-09,1.88488724400846e-07,11.0381753370041
"8081217","8081217",NA,NA,0.738673454069087,4.95001235518052,8.4702203468036,3.77764111616875e-09,1.89514959032089e-07,11.0310947389837
"7916969","7916969","ZRANB2","zinc finger RANBP2-type containing 2",0.813627203140561,9.80089726422906,8.46829117091797,3.79501157467721e-09,1.90054708581309e-07,11.0265683195352
"7973618","7973618","IRF9","interferon regulatory factor 9",-0.732547844597498,9.9236223357279,-8.46624221482336,3.81355006969212e-09,1.90650974440643e-07,11.0217602986856
"7896388","7896388",NA,NA,-0.758129756198144,8.95088130813783,-8.46105065673929,3.86093813421047e-09,1.92684943760441e-07,11.0095753503247
"8025551","8025551","SHFL","shiftless antiviral inhibitor of ribosomal frameshifting",-0.56920578084749,9.12105248613171,-8.4595930517723,3.8743510561872e-09,1.9301922956873e-07,11.0061535825085
"7999079","7999079","ADCY9","adenylate cyclase 9",-0.62516215957338,9.19789812982393,-8.45886124935834,3.88110309249168e-09,1.93021089094751e-07,11.0044355458513
"8057933","8057933","GTF3C3","general transcription factor IIIC subunit 3",1.01627814069446,8.07611998386353,8.45260935152569,3.93927988566986e-09,1.95576061474034e-07,10.9897550946544
"8099860","8099860","RFC1","replication factor C subunit 1",1.25686741997185,8.95240203695278,8.45078561950524,3.95641811612931e-09,1.95678877978058e-07,10.985471667652
"7942032","7942032","PPP6R3","protein phosphatase 6 regulatory subunit 3",0.776934155626599,10.0278550531403,8.45021751952671,3.96177231556493e-09,1.95678877978058e-07,10.9841372690962
"7892509","7892509",NA,NA,1.19925502212461,11.2406171527233,8.44715782550089,3.99073693408497e-09,1.96771396067249e-07,10.9769496516054
"8065730","8065730","EIF2S2","eukaryotic translation initiation factor 2 subunit beta",1.02336070700953,9.71228303354955,8.44521239507633,4.00926597098398e-09,1.96983919626284e-07,10.9723789134219
"8020508","8020508","RIOK3","RIO kinase 3",0.879399879236582,9.30545912265418,8.44516155233165,4.00975139575214e-09,1.96983919626284e-07,10.9722594527303
"7935707","7935707","CHUK","component of inhibitor of nuclear factor kappa B kinase complex",0.962782698929925,8.51449978325647,8.44402073305432,4.02065927863578e-09,1.96983919626284e-07,10.9695788772126
"8128650","8128650","SEC63","SEC63 homolog, protein translocation regulator",0.802651091140621,11.2575290251879,8.4433881918343,4.026720368163e-09,1.96983919626284e-07,10.9680925220916
"7968883","7968883","LACC1","laccase domain containing 1",0.751352785499202,6.95263619080104,8.44311823420854,4.0293099819194e-09,1.96983919626284e-07,10.9674581547299
"7974653","7974653","KIAA0586","KIAA0586",0.773496713930971,8.30032493893822,8.44088658034799,4.05078287530303e-09,1.97697461007574e-07,10.9622136572727
"8066009","8066009","RBM39","RNA binding motif protein 39",0.743869442046948,10.7587489516763,8.43675890736488,4.09080830063103e-09,1.99312500694813e-07,10.9525116145056
"8110166","8110166","HIGD2A","HIG1 hypoxia inducible domain family member 2A",-0.880753138379028,10.751061156771,-8.43488398000686,4.10912262787475e-09,1.99866055940588e-07,10.9481038473201
"8081055","8081055","CHMP2B","charged multivesicular body protein 2B",0.760642527177218,8.30811688772677,8.43005500029805,4.1566794940075e-09,2.01837683673547e-07,10.9367491707733
"7981960","7981960","SNORD116-6","small nucleolar RNA, C/D box 116-6",-1.07806329210435,8.62472624957841,-8.41946054120795,4.26299930138956e-09,2.06510266298083e-07,10.9118265304967
"8129379","8129379","ECHDC1","ethylmalonyl-CoA decarboxylase 1",1.13051472697178,9.23941747070844,8.41904011687835,4.26727538374249e-09,2.06510266298083e-07,10.910837196568
"8009382","8009382","BPTF","bromodomain PHD finger transcription factor",0.553081221629057,9.34692700137473,8.41665810503348,4.29158553190308e-09,2.07337676806867e-07,10.9052314361231
"8027368","8027368","ZNF254","zinc finger protein 254",0.80136770314423,8.30770184803054,8.41505470907851,4.30802909680426e-09,2.0778289331667e-07,10.9014576093841
"7893759","7893759",NA,NA,0.952117494187714,11.3957828959098,8.41083436138239,4.35161955851921e-09,2.09021382256468e-07,10.891522714831
"7998449","7998449","TSR3","TSR3 ribosome maturation factor",-0.533641103522008,7.86589990941608,-8.41065174060159,4.35351593777098e-09,2.09021382256468e-07,10.891092761765
"8106626","8106626","FAM151B","family with sequence similarity 151 member B",0.62083945557362,7.02150804299423,8.40983532526186,4.36200414132097e-09,2.09021382256468e-07,10.8891705790133
"7924327","7924327","GPATCH2","G-patch domain containing 2",0.76015349118266,8.44587312218016,8.40975959445647,4.36279236602939e-09,2.09021382256468e-07,10.8889922724191
"7983335","7983335","CTDSPL2","CTD small phosphatase like 2",0.677301001790875,9.72675525556649,8.40861590854623,4.37471386304145e-09,2.09243801509134e-07,10.8862993920719
"7958216","7958216","WASHC4","WASH complex subunit 4",0.923592047861922,9.26967598981979,8.40755177047729,4.38583610659570e-09,2.09427316810963e-07,10.8837936506652
"8089652","8089652","NAA50","N-alpha-acetyltransferase 50, NatE catalytic subunit",0.79956528867767,10.8687682880746,8.40488452374509,4.41384116712479e-09,2.1041505504174e-07,10.8775123620637
"8155946","8155946","VPS13A","vacuolar protein sorting 13 homolog A",0.966057594152236,7.97550538824095,8.40291430813759,4.43464510772295e-09,2.11056801765901e-07,10.8728719337415
"7892569","7892569",NA,NA,-0.853950023105529,9.8502973846472,-8.40181526333572,4.44629372840555e-09,2.11261420688836e-07,10.8702831332007
"8067206","8067206","CTCFL","CCCTC-binding factor like",0.665741316368268,8.09786746639437,8.40086826039015,4.45635598626799e-09,2.11390114160494e-07,10.8680523342103
"8161737","8161737",NA,NA,1.16891632272759,7.60064840650111,8.39964153705611,4.46942502421923e-09,2.11660777176616e-07,10.8651624312149
"8049016","8049016","PSMD1","proteasome 26S subunit, non-ATPase 1",1.24707048937923,9.35257445132018,8.39700263432601,4.49767195289611e-09,2.12648154536105e-07,10.8589450289014
"7892759","7892759",NA,NA,1.12234759542741,8.47583545137007,8.39245467171012,4.54678293064413e-09,2.14360134045135e-07,10.8482275298602
"8059097","8059097","CNPPD1","cyclin Pas1/PHO80 domain containing 1",-0.79918597307643,9.31593000072921,-8.39226934939606,4.54879572001434e-09,2.14360134045135e-07,10.847790748412
"8075106","8075106","TPST2","tyrosylprotein sulfotransferase 2",-0.573763179520482,10.0176241638757,-8.39061250056026,4.56683134647966e-09,2.14857829600498e-07,10.8438855539416
"8090898","8090898","STAG1","STAG1 cohesin complex component",0.856323809552255,8.36305150906638,8.38923686169157,4.58186144361464e-09,2.15212727219193e-07,10.8406428852153
"8042588","8042588","MPHOSPH10","M-phase phosphoprotein 10",0.961024183823326,7.0624216092309,8.38729105678091,4.60320758703469e-09,2.15862651381565e-07,10.8360557720473
"8045736","8045736","FMNL2","formin like 2",0.942006656904603,9.18654133458752,8.38535183717924,4.62458272630805e-09,2.1651181604308e-07,10.8314836660857
"8128260","8128260","MAP3K7","mitogen-activated protein kinase kinase kinase 7",0.722951459526705,9.10504036540764,8.37946552293393,4.6900889506448e-09,2.19076349060073e-07,10.8176023169155
"7992877","7992877","ZNF75A","zinc finger protein 75A",0.837624511875681,8.12310642035139,8.37788981266379,4.7077848862999e-09,2.19076349060073e-07,10.8138856049045
"7946149","7946149","APBB1","amyloid beta precursor protein binding family B member 1",-0.621119522162991,7.61126052233096,-8.37770683038918,4.70984428160875e-09,2.19076349060073e-07,10.8134539727506
"8104350","8104350","ICE1","interactor of little elongation complex ELL subunit 1",1.07317270199259,8.3106734829367,8.37679710282482,4.72009660626465e-09,2.19198541266048e-07,10.8113079717144
"7894560","7894560",NA,NA,0.983986457413402,7.96942783684782,8.37274334188274,4.76605941888902e-09,2.20976038799006e-07,10.8017439752133
"7894834","7894834",NA,NA,1.18425795973878,8.89174238538493,8.36710182887033,4.83078786569844e-09,2.23616470188997e-07,10.7884302589126
"8042737","8042737","ALMS1","ALMS1 centrosome and basal body associated protein",0.9554826501256,8.4142972359409,8.36555746364265,4.84866359653069e-09,2.24083092839021e-07,10.7847848653465
"8128429","8128429","CCNC","cyclin C",0.805635033972859,9.71115520771794,8.36202191798719,4.88984209107199e-09,2.25623436195755e-07,10.7764381624063
"7938370","7938370","SWAP70","switching B cell complex subunit SWAP70",0.914665341811283,9.82709086521153,8.36015729017999,4.9117033331593e-09,2.26268948741983e-07,10.7720354655165
"8121895","8121895","TRMT11","tRNA methyltransferase 11 homolog",0.599826857374743,7.73652389929657,8.35546613480491,4.96714660371384e-09,2.28456954032573e-07,10.7609567573795
"8001423","8001423","RPGRIP1L","RPGRIP1 like",0.975039112963086,6.3725282002706,8.35282958061676,4.99858781891892e-09,2.29535791441922e-07,10.7547289039661
"8103722","8103722","HSP90AA6P","heat shock protein 90 alpha family class A member 6, pseudogene",1.56735791157914,6.83159224609762,8.35082600433735,5.02261678932707e-09,2.30271359212115e-07,10.7499955820889
"8085815","8085815","TOP2B","DNA topoisomerase II beta",1.08882228067718,8.80140330308196,8.34681907647724,5.07102713050383e-09,2.32120614480037e-07,10.7405278184854
"7943690","7943690","DDX10","DEAD-box helicase 10",1.11420075316093,7.34336168863701,8.34186897922521,5.13149226059043e-09,2.34514907031689e-07,10.7288284500751
"7941583","7941583","RAB1B","RAB1B, member RAS oncogene family",-0.780338159253015,11.3157788004272,-8.33900291455449,5.16683769243756e-09,2.35755422709222e-07,10.7220530793296
"8081171","8081171","CRYBG3","crystallin beta-gamma domain containing 3",1.11102804386508,9.58280040723196,8.33387500825638,5.23069972037247e-09,2.38168374244612e-07,10.7099279118132
"8093332","8093332","ZNF876P","zinc finger protein 876, pseudogene",0.564284093223476,6.56760625446142,8.33342912393298,5.23629070210099e-09,2.38168374244612e-07,10.7088734278446
"7978542","7978542","KIAA1143","KIAA1143",0.57175980561675,9.26156891060993,8.32973862427861,5.28280152442987e-09,2.39776267463763e-07,10.7001446194084
"8089234","8089234","ZBTB11","zinc finger and BTB domain containing 11",0.903896289744797,8.57132332236346,8.32930266316409,5.28832371710936e-09,2.39776267463763e-07,10.6991133564272
"8025998","8025998","ZNF136","zinc finger protein 136",0.850697436586674,8.24759362807816,8.32707544167315,5.3166275616933e-09,2.40149633998696e-07,10.6938444733728
"7933204","7933204","DEPP1","DEPP autophagy regulator 1",-1.32408856115822,10.5080260996333,-8.32677560479484,5.32044974795754e-09,2.40149633998696e-07,10.6931351047739
"8138670","8138670","HNRNPA2B1","heterogeneous nuclear ribonucleoprotein A2/B1",0.920205839406071,11.0812909881417,8.32668376946792,5.32162098577782e-09,2.40149633998696e-07,10.69291783385
"7903092","7903092","FNBP1L","formin binding protein 1 like",1.31198749821506,9.24820071746911,8.32182462823307,5.38397055636262e-09,2.42582472747962e-07,10.6814200651341
"8091554","8091554",NA,NA,-0.704923343598175,9.04595856084659,-8.31082571609266,5.5278769086025e-09,2.48676603465865e-07,10.6553823464695
"8015490","8015490","DNAJC7","DnaJ heat shock protein family (Hsp40) member C7",0.745086634707789,8.74073620217357,8.3080425988445,5.56491015654383e-09,2.49951417750014e-07,10.6487912502444
"8079305","8079305","CLEC3B","C-type lectin domain family 3 member B",-1.1002629335344,9.61901389661775,-8.30492009945608,5.60676155985587e-09,2.50700668201933e-07,10.6413951535697
"7931226","7931226","ZRANB1","zinc finger RANBP2-type containing 1",0.89171482736414,9.51948217801706,8.30484625823862,5.60775515389421e-09,2.50700668201933e-07,10.6412202337001
"7974146","7974146","PRPF39","pre-mRNA processing factor 39",0.698003488493985,7.77930297153506,8.30373945281672,5.62266972694973e-09,2.50977117967231e-07,10.6385982718017
"7893642","7893642",NA,NA,1.18520120837927,11.7994587833254,8.29954696896877,5.67953374183816e-09,2.52878517556963e-07,10.6286649861847
"8113097","8113097","KIAA0825","KIAA0825",0.931067048241623,7.68816108485727,8.29930298720724,5.68286100124533e-09,2.52878517556963e-07,10.6280868442311
"7895693","7895693",NA,NA,0.856057631435466,11.8228425724506,8.29421441342961,5.75271181258706e-09,2.55259587014659e-07,10.6160270469882
"8150757","8150757","RB1CC1","RB1 inducible coiled-coil 1",1.01435042506526,8.18850793286374,8.29363313802403,5.76074666584822e-09,2.55259587014659e-07,10.6146492130014
"8164013","8164013","STRBP","spermatid perinuclear RNA binding protein",0.843221377851774,6.99636823810045,8.28812328216413,5.83748072976777e-09,2.58160340089084e-07,10.6015865583079
"7995258","7995258","ZNF267","zinc finger protein 267",1.61521925364286,7.99422847870175,8.2868663995198,5.85513090497554e-09,2.5854315360127e-07,10.5986061852134
"8107234","8107234","MAN2A1","mannosidase alpha class 2A member 1",0.591645597116413,9.14628224063564,8.28183926045738,5.92627362133304e-09,2.61283223188404e-07,10.5866834629653
"8096425","8096425","CCSER1","coiled-coil serine rich protein 1",0.76912288429424,6.508384526967,8.28070593152946,5.94243394530558e-09,2.61594496465167e-07,10.5839951021595
"8051443","8051443","STRN","striatin",0.804436052541094,9.1390543027066,8.27883956113685,5.96914512055072e-09,2.62368571307876e-07,10.579567516967
"8160487","8160487","PLAA","phospholipase A2 activating protein",0.685820839006325,8.92764276734972,8.27127999776061,6.07859843936169e-09,2.66771588912811e-07,10.5616291202915
"7987325","7987325","AQR","aquarius intron-binding spliceosomal factor",0.841786108845996,9.50256225450991,8.26960179292335,6.10317397254221e-09,2.67441827766308e-07,10.5576457810488
"7998762","7998762","ECI1","enoyl-CoA delta isomerase 1",-0.630138405571879,8.97755041693729,-8.26429907376616,6.18149658443236e-09,2.70050609142998e-07,10.5450568710628
"7896128","7896128",NA,NA,-0.77708322092124,8.98919859746268,-8.26226599315949,6.21179768494992e-09,2.70962573978104e-07,10.5402292222211
"7893632","7893632",NA,NA,0.896327093326075,13.0233277334506,8.25979787798133,6.24878679130559e-09,2.72163068337682e-07,10.534367804587
"8128052","8128052","RNGTT","RNA guanylyltransferase and 5'-phosphatase",0.622244908873018,8.39501182455942,8.25736246463639,6.28550662476692e-09,2.73348220023525e-07,10.5285832343492
"8057517","8057517","NCKAP1","NCK associated protein 1",0.805907163766918,10.1286650350596,8.24568078221373,6.46472877282007e-09,2.80685087505932e-07,10.5008257676546
"7934812","7934812","WAPL","WAPL cohesin release factor",0.634744397805896,8.93442743713184,8.24143833970584,6.53110331560436e-09,2.82745626371029e-07,10.4907404683982
"8007348","8007348","RAMP2","receptor activity modifying protein 2",-1.65905394655741,9.14699044370623,-8.2388406325311,6.572088992795e-09,2.84092135619376e-07,10.4845638868657
"8164252","8164252","SH2D3C","SH2 domain containing 3C",-0.95506104459683,9.77336101233228,-8.23622168314493,6.61367612296394e-09,2.85460561307389e-07,10.4783358666233
"8154620","8154620",NA,NA,-0.7065360720902,7.2073785586067,-8.23268825099556,6.67021146968992e-09,2.87469113804657e-07,10.4699316698493
"8056060","8056060","BAZ2B","bromodomain adjacent to zinc finger domain 2B",0.976179195619185,8.98404797367036,8.23105228893778,6.69655420528019e-09,2.88172376025425e-07,10.4660399911337
"7915130","7915130","SF3A3","splicing factor 3a subunit 3",0.899820754171833,9.93767205841361,8.22757870496637,6.75284019230614e-09,2.90155741676298e-07,10.4577757099365
"7951112","7951112","MTMR2","myotubularin related protein 2",0.918535673885108,9.57177262967682,8.22646510461868,6.77098720890979e-09,2.90155741676298e-07,10.4551259064718
"7974621","7974621","ARID4A","AT-rich interaction domain 4A",1.17316349405504,7.90751630939384,8.22634637022646,6.77292502138719e-09,2.90155741676298e-07,10.4548433689345
"7947694","7947694","CKAP5","cytoskeleton associated protein 5",1.12812003404999,8.47848043331916,8.22492424371456,6.79617905416209e-09,2.90633696024539e-07,10.4514591612789
"8152477","8152477","RAD21","RAD21 cohesin complex component",0.969067759562302,9.00803441506419,8.22442862245601,6.80430242205923e-09,2.90633696024539e-07,10.4502796759929
"7941936","7941936","GSTP1","glutathione S-transferase pi 1",-0.665563472293872,12.2513300648095,-8.22208821506466,6.84279669614007e-09,2.91844263838639e-07,10.4447094951114
"8097647","8097647","ABCE1","ATP binding cassette subfamily E member 1",1.18912171161747,8.19632564472959,8.2213912655683,6.85430287678367e-09,2.91901911845961e-07,10.4430506078295
"7982854","7982854","DLL4","delta like canonical Notch ligand 4",-1.20232626374593,9.37917987257017,-8.2177709750327,6.91439060324207e-09,2.94025254853249e-07,10.4344324863337
"7901867","7901867","USP1","ubiquitin specific peptidase 1",0.744883488618694,7.72871825908342,8.21365397898079,6.98337735492182e-09,2.96520185294804e-07,10.4246297866091
"8103289","8103289","PLRG1","pleiotropic regulator 1",0.853199279757378,8.95413945381464,8.20864604009514,7.06824294492078e-09,2.99062737118515e-07,10.4127026140242
"7997982","7997982","CDK10","cyclin dependent kinase 10",-0.51296027633899,8.6235190972652,-8.2078963543264,7.08103772880168e-09,2.99062737118515e-07,10.4109168290319
"8094556","8094556","PGM2","phosphoglucomutase 2",0.77569408066662,8.84501767710489,8.20772066207369,7.0840396682052e-09,2.99062737118515e-07,10.410498311178
"8113733","8113733","CEP120","centrosomal protein 120",0.684787809437857,8.69303348737868,8.20767197559507,7.08487177268867e-09,2.99062737118515e-07,10.4103823340032
"7971197","7971197","ELF1","E74 like ETS transcription factor 1",0.785967694830418,10.4418086452486,8.20541765649629,7.12351017234776e-09,3.00252820255585e-07,10.4050119157689
"7943126","7943126","CEP295","centrosomal protein 295",1.17355666324414,7.28989072733126,8.20315977780832,7.16242558545129e-09,3.0145107742223e-07,10.3996323247024
"7972069","7972069","MYCBP2","MYC binding protein 2",1.14583604741296,9.11612187474796,8.19778100077203,7.25600903502353e-09,3.04943327077173e-07,10.3868141306026
"7933877","7933877","JMJD1C","jumonji domain containing 1C",1.28009515882007,9.9374907419695,8.19235977139756,7.35159661001004e-09,3.08509483432626e-07,10.373890787938
"7954940","7954940","PPHLN1","periphilin 1",0.555920843803074,8.91837347329438,8.18603658197255,7.46471601301893e-09,3.11959582238991e-07,10.3588122704029
"8169109","8169109",NA,NA,0.542236323599207,6.2325148680653,8.18561314590599,7.47235440469303e-09,3.11959582238991e-07,10.3578023345992
"8062603","8062603","TOP1","DNA topoisomerase I",1.07259431996598,10.4818187364579,8.18555181305539,7.47346145453004e-09,3.11959582238991e-07,10.3576560478233
"7895017","7895017",NA,NA,0.68396358009096,13.2050763182062,8.18474902074606,7.48796722182126e-09,3.11959582238991e-07,10.3557412372831
"8084016","8084016","PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",0.923996688465229,8.5846752810181,8.18474323927258,7.48807179241994e-09,3.11959582238991e-07,10.3557274470647
"8052024","8052024","FBXO11","F-box protein 11",0.767248753307969,9.35501262096649,8.18412633665948,7.49923841023504e-09,3.11972658958924e-07,10.3542559584129
"8011832","8011832","NUP88","nucleoporin 88",0.970883209136378,9.61417375444238,8.17942503672526,7.58489835599033e-09,3.15080185175286e-07,10.3430403193299
"8117372","8117372","H2AC6","H2A clustered histone 6",-0.900873845696397,8.78035961197697,-8.1769076066009,7.631177761439e-09,3.16545217792677e-07,10.3370333872848
"7923119","7923119","ZBTB41","zinc finger and BTB domain containing 41",0.957253768627885,8.33835022672272,8.17485561613286,7.66911423450265e-09,3.17660457903477e-07,10.3321364212286
"7942174","7942174","PPFIA1","PTPRF interacting protein alpha 1",0.73163874057361,9.61756070666196,8.17368479833476,7.69084624098867e-09,3.18102253299943e-07,10.3293420707079
"7917996","7917996","LRRC39","leucine rich repeat containing 39",0.897018488857539,5.42759261758341,8.16221098246741,7.90717736810415e-09,3.25650288201546e-07,10.3019480637072
"8080973","8080973","PPP4R2","protein phosphatase 4 regulatory subunit 2",0.916921359685107,8.25484938725459,8.16220337753714,7.90732279846515e-09,3.25650288201546e-07,10.3019299008322
"7977249","7977249","INF2","inverted formin 2",-0.550025818629448,8.7829958518422,-8.16000894302632,7.94940179159707e-09,3.26914883978898e-07,10.2966885993644
"8082827","8082827","CEP63","centrosomal protein 63",0.584661247816196,7.07968766464219,8.15931666787443,7.96272384007144e-09,3.2699494215242e-07,10.2950349978685
"7914235","7914235","SRSF4","serine and arginine rich splicing factor 4",0.577519760854837,9.49138480928221,8.15860936103825,7.97635873140717e-09,3.27087600703324e-07,10.2933454238401
"8170009","8170009","RTL8C","retrotransposon Gag like 8C",-0.653882206407607,10.9519453807648,-8.15523886176891,8.04166113559717e-09,3.29295713680735e-07,10.2852932363938
"8021756","8021756","ZNF407","zinc finger protein 407",0.527596679531573,7.541692784129,8.14662081922316,8.21113008303391e-09,3.35540027705766e-07,10.2646975633862
"7936826","7936826","IKZF5","IKAROS family zinc finger 5",0.672821861418299,8.32889801401158,8.14630057653096,8.21749737371665e-09,3.35540027705766e-07,10.2639320431913
"8061572","8061572","COX4I2","cytochrome c oxidase subunit 4I2",-0.877384028248979,7.73145249292362,-8.14566031990299,8.23024254526885e-09,3.35583761994749e-07,10.2624015079605
"7898910","7898910","PNRC2","proline rich nuclear receptor coactivator 2",0.801357813546209,10.7949162569834,8.14282152074933,8.28699657341561e-09,3.36942013436216e-07,10.2556146816269
"8039933","8039933","PNRC2","proline rich nuclear receptor coactivator 2",0.801357813546209,10.7949162569834,8.14282152074933,8.28699657341561e-09,3.36942013436216e-07,10.2556146816269
"8176109","8176109","SLC10A3","solute carrier family 10 member 3",-0.537103235620565,8.88113070902991,-8.14154609563913,8.3126253191731e-09,3.37360536322375e-07,10.2525651182696
"7908022","7908022","DHX9","DExH-box helicase 9",1.09432598215661,8.99093354336607,8.14114201821853,8.32076185391234e-09,3.37360536322375e-07,10.2515989162419
"7923131","7923131","DENND1B","DENN domain containing 1B",0.893683418297837,7.94893996541175,8.14044166754809,8.33488346019822e-09,3.37457126685715e-07,10.249924233684
"7938669","7938669","C11orf58","chromosome 11 open reading frame 58",0.60023482560409,10.2045926897937,8.13984811027604,8.34687090560087e-09,3.37467160411255e-07,10.2485048640964
"8027292","8027292","ZNF431","zinc finger protein 431",0.842822016005195,8.05748424559623,8.13488661674392,8.44776489500085e-09,3.41066642797324e-07,10.2366386108149
"8160839","8160839","DCTN3","dynactin subunit 3",-0.813015065901102,9.65701224317536,-8.13383511632773,8.46930721142171e-09,3.41456809396253e-07,10.234123341101
"8107330","8107330","APC","APC regulator of WNT signaling pathway",0.985351900164411,7.22491391189692,8.13062860231249,8.53534714911045e-09,3.43637379759565e-07,10.226452189105
"7973756","7973756","G2E3","G2/M-phase specific E3 ubiquitin protein ligase",0.829329256920647,6.91012866979171,8.12944747461057,8.55980559407845e-09,3.43943353203542e-07,10.2236261496963
"8096538","8096538","RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1",0.924959977423328,8.09537050128939,8.1291066397609,8.56687681394753e-09,3.43943353203542e-07,10.2228106119817
"7943297","7943297","CEP57","centrosomal protein 57",0.964845355024501,8.27266631089164,8.12779382230617,8.59416937152277e-09,3.44557869949503e-07,10.2196692013367
"8159354","8159354","EGFL7","EGF like domain multiple 7",-0.697431134275572,8.93342878903902,-8.1258756171685,8.63420742667152e-09,3.45680956388718e-07,10.2150787530232
"8176117","8176117","FAM3A","FAM3 metabolism regulating signaling molecule A",-0.552676167329048,9.24433731655637,-8.1237963771568,8.67782212246424e-09,3.46943914787701e-07,10.2101023704426
"8142585","8142585","CADPS2","calcium dependent secretion activator 2",0.988938215605494,8.64833911327289,8.11971784680502,8.76402981304834e-09,3.49695088036182e-07,10.2003392550201
"8059689","8059689","NCL","nucleolin",1.294942042097,10.1394520750239,8.11939152608027,8.77096495074401e-09,3.49695088036182e-07,10.199558016882
"8038989","8038989","ZNF600","zinc finger protein 600",0.583272148980434,6.76187650237668,8.1181228361724,8.79798115518645e-09,3.50286379898878e-07,10.1965205340382
"7914354","7914354","PEF1","penta-EF-hand domain containing 1",-0.577473783123954,9.80980516447695,-8.11687981047194,8.82453335635685e-09,3.50857587637391e-07,10.1935442849949
"7894725","7894725",NA,NA,1.22519354637849,11.2927317529192,8.1162773956579,8.83743096028492e-09,3.50885069591644e-07,10.1921018128361
"8056426","8056426","TTC21B","tetratricopeptide repeat domain 21B",1.12024245221632,7.72500929466112,8.11428451050351,8.88023579135143e-09,3.51613303110452e-07,10.1873295330524
"8024273","8024273","NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7",-0.642066635975699,8.2575270720148,-8.11367503010882,8.89336898823356e-09,3.51648947642038e-07,10.1858699282764
"8080645","8080645","APPL1","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1",0.527659566098674,9.73137675278157,8.1099349499591,8.97439684143939e-09,3.54365400554968e-07,10.1769119549137
"7908614","7908614","CAMSAP2","calmodulin regulated spectrin associated protein family member 2",0.819834707668285,9.33974313945063,8.10933901486764,8.9873771484705e-09,3.54391143360676e-07,10.175484438994
"8113591","8113591","PGGT1B","protein geranylgeranyltransferase type I subunit beta",0.681064042246579,8.53431152274574,8.10333211976345,9.11929239219382e-09,3.5910024535069e-07,10.1610927109789
"8176098","8176098","UBL4A","ubiquitin like 4A",-0.531734913553974,7.91465206533046,-8.098987777173,9.21592889604454e-09,3.62396814969543e-07,10.1506812011064
"8017312","8017312","MED13","mediator complex subunit 13",0.72091654321385,10.6351342407796,8.09843847732136,9.22822196332378e-09,3.62396814969543e-07,10.1493645854132
"8091048","8091048","COPB2","COPI coat complex subunit beta 2",1.19496937543567,9.47376045291232,8.09108125695342,9.39449806805205e-09,3.68423248928e-07,10.1317261508841
"7977058","7977058","EIF5","eukaryotic translation initiation factor 5",1.16555080226468,10.2687748080709,8.08645596639387,9.50059623657794e-09,3.72076484218896e-07,10.120633590513
"7892972","7892972",NA,NA,0.937825467491686,11.4315340547815,8.08417991284901,9.55325480144261e-09,3.73629744928258e-07,10.1151740060903
"8146914","8146914","TERF1","telomeric repeat binding factor 1",0.606312104355192,9.05757528182947,8.0824629885927,9.59317473053302e-09,3.74681251092258e-07,10.1110551461732
"8105463","8105463","GPBP1","GC-rich promoter binding protein 1",0.757310160501065,9.99997685827476,8.08020924234396,9.64583516156656e-09,3.76226835216272e-07,10.105647859541
"7896162","7896162",NA,NA,-0.744188436311141,8.80891928595909,-8.07787389190925,9.70071409591184e-09,3.77854644174908e-07,10.100044061706
"8041487","8041487","GPATCH11","G-patch domain containing 11",0.645844609984196,7.23543080959159,8.07455498770608,9.77925534462602e-09,3.80187022733276e-07,10.0920789086691
"8085358","8085358",NA,NA,-0.846153913814833,8.2109531180196,-8.07422730590734,9.7870450435756e-09,3.80187022733276e-07,10.0912924132121
